id,fdc_id,nutrient_id,amount
28908939,2349771,1004,0.0
28908941,2349773,1004,0.0
28908945,2349777,1004,0.48
28908949,2349781,1004,0.43
28908952,2349784,1004,0.33
28908955,2349787,1004,0.0
28908956,2349788,1004,0.09
28908959,2349791,1004,0.22
28908963,2349795,1004,0.2
28908965,2349797,1004,0.42
28908969,2349801,1004,0.0
28909267,2350099,1093,0.0
28909276,2350108,1093,0.0
28909285,2350117,1093,0.0
28909294,2350126,1093,0.0
28909303,2350135,1093,0.0
28909312,2350144,1093,0.0
28909321,2350153,1093,0.0
28909330,2350162,1093,0.0
28909339,2350171,1093,0.0
28909348,2350180,1093,0.0
28909357,2350189,1093,0.0
28909366,2350198,1093,0.0
28909375,2350207,1093,0.0
28909384,2350216,1093,0.0
28909393,2350225,1093,0.0
28909402,2350234,1093,0.0
28909411,2350243,1093,0.0
28909420,2350252,1093,0.0
28909429,2350261,1093,0.0
28909438,2350270,1093,0.0
28909447,2350279,1093,0.0
28909456,2350288,1093,0.0
28909465,2350297,1093,0.0
28909474,2350306,1093,0.0
28909478,2350310,1051,80.1
28909479,2350311,1051,82.95
28909480,2350312,1051,76.39
28909481,2350313,1051,81.19
28909482,2350314,1051,82.43
28909483,2350315,1051,82.15
28909484,2350316,1051,79.33
28909485,2350317,1051,84.38
28909486,2350318,1051,75.18
28909487,2350319,1051,79.56
28909488,2350320,1051,79.19
28909489,2350321,1051,79.2
28909490,2350322,1051,80.38
28909491,2350323,1051,78.51
28909492,2350324,1051,77.67
28909493,2350325,1051,80.39
28909494,2350326,1051,81.38
28909495,2350327,1051,77.36
28909496,2350328,1051,73.45
28909497,2350329,1051,78.61
28909498,2350330,1051,79.47
28909499,2350331,1051,80.51
28909500,2350332,1051,78.39
28909501,2350333,1051,81.05
28909502,2350334,1051,81.83
28909503,2350335,1051,77.37
28909504,2350336,1051,77.61
28909505,2350337,1051,85.19
28909506,2350338,1051,84.28
28909507,2350339,1051,79.97
28909508,2350340,1051,80.55
28909509,2350341,1051,81.38
28909611,2350443,1093,0.0
28909620,2350452,1093,4.39
28909629,2350461,1093,4.78
28909638,2350470,1093,0.0
28909647,2350479,1093,0.0
28909656,2350488,1093,0.0
28909665,2350497,1093,3.59
28909674,2350506,1093,0.0
28909683,2350515,1093,3.0
28909692,2350524,1093,0.0
28909701,2350533,1093,0.0
28909710,2350542,1093,0.0
28909719,2350551,1093,0.0
28909736,2350568,1093,0.0
28909745,2350577,1093,0.0
28909754,2350586,1093,0.0
28909763,2350595,1093,0.0
28909772,2350604,1093,5.47
28909781,2350613,1093,7.3
28909790,2350622,1093,0.0
28909799,2350631,1093,0.0
28909808,2350640,1093,5.19
28909817,2350649,1093,5.46
28909826,2350658,1093,8.61
28909835,2350667,1093,0.0
28909844,2350676,1093,5.97
28909853,2350685,1093,0.0
28909862,2350694,1093,0.0
28909871,2350703,1093,0.0
28909880,2350712,1093,0.0
28909889,2350721,1093,8.93
28910214,2351046,1004,0.31
28910216,2351048,1004,0.46
28910219,2351051,1004,0.62
28910223,2351055,1004,0.11
28910227,2351059,1004,0.0
28910229,2351061,1004,0.34
28910231,2351063,1004,0.0
28910235,2351067,1004,0.0
28910239,2351071,1004,0.85
28910240,2351072,1004,0.5
28910245,2351077,1004,0.43
28910248,2351080,1004,0.51
28910249,2351081,1004,0.39
28910253,2351085,1004,0.15
28910256,2351088,1004,0.11
28910258,2351090,1004,0.44
28910262,2351094,1004,0.47
28910264,2351096,1004,0.67
28910268,2351100,1004,0.29
28910270,2351102,1004,0.53
28910274,2351106,1004,0.0
28910276,2351108,1004,0.0
28910280,2351112,1004,0.51
28910283,2351115,1004,0.36
28910287,2351119,1004,0.25
28910289,2351121,1004,0.41
28910293,2351125,1004,0.0
28910294,2351126,1004,0.11
28910297,2351129,1004,0.19
28910301,2351133,1004,0.26
28910303,2351135,1004,0.39
28910307,2351139,1004,0.31
28910341,2351173,1051,96.06
28910342,2351174,1051,94.0
28910343,2351175,1051,95.98
28910344,2351176,1051,95.15
28910345,2351177,1051,93.48
28910346,2351178,1051,95.73
28910347,2351179,1051,95.46
28910348,2351180,1051,95.76
28910349,2351181,1051,95.81
28910350,2351182,1051,96.38
28910351,2351183,1051,96.24
28910352,2351184,1051,95.5
28910353,2351185,1051,96.06
28910354,2351186,1051,95.38
28910355,2351187,1051,96.16
28910356,2351188,1051,95.39
28910357,2351189,1051,91.69
28910358,2351190,1051,90.08
28910359,2351191,1051,93.1
28910360,2351192,1051,92.1
28910361,2351193,1051,91.63
28910362,2351194,1051,92.32
28910363,2351195,1051,92.85
28910364,2351196,1051,91.15
28910365,2351197,1051,92.07
28910366,2351198,1051,90.92
28910367,2351199,1051,92.57
28910368,2351200,1051,89.93
28910369,2351201,1051,89.87
28910370,2351202,1051,91.76
28910371,2351203,1051,91.05
28910372,2351204,1051,90.96
28910375,2351207,1004,0.26
28910376,2351208,1004,0.24
28910379,2351211,1004,0.18
28910384,2351216,1004,0.15
28910386,2351218,1004,0.09
28910389,2351221,1004,0.15
28910392,2351224,1004,0.15
28910396,2351228,1004,0.08
28910397,2351229,1004,0.25
28910400,2351232,1004,0.2
28910403,2351235,1004,0.27
28910406,2351238,1004,0.26
28910411,2351243,1004,0.0
28910412,2351244,1004,0.16
28910417,2351249,1004,0.09
28910419,2351251,1004,0.19
28910423,2351255,1004,0.16
28910425,2351257,1004,0.1
28910427,2351259,1004,0.21
28910431,2351263,1004,0.23
28910433,2351265,1004,0.35
28910436,2351268,1004,0.22
28910439,2351271,1004,0.24
28910444,2351276,1004,0.31
28910446,2351278,1004,0.26
28910450,2351282,1004,0.17
28910453,2351285,1004,0.23
28910454,2351286,1004,0.31
28910458,2351290,1004,0.21
28910460,2351292,1004,0.15
28910463,2351295,1004,0.24
28910467,2351299,1004,0.14
28910514,2351346,1093,124.0
28910523,2351355,1093,73.6
28910532,2351364,1093,113.0
28910541,2351373,1093,63.0
28910550,2351382,1093,97.0
28910559,2351391,1093,83.1
28910568,2351400,1093,102.0
28910577,2351409,1093,122.0
28910586,2351418,1093,0.0
28910595,2351427,1093,0.0
28910604,2351436,1093,0.0
28910612,2351444,1093,5.28
28910622,2351454,1093,0.0
28910631,2351463,1093,0.0
28910640,2351472,1093,3.34
28910649,2351481,1093,3.5
28910658,2351490,1093,12.9
28910667,2351499,1093,43.5
28910676,2351508,1093,5.11
28910685,2351517,1093,7.8
28910694,2351526,1093,34.2
28910703,2351535,1093,9.65
28910712,2351544,1093,5.2
28910721,2351553,1093,10.4
28910730,2351562,1093,7.31
28910739,2351571,1093,11.7
28910748,2351580,1093,11.4
28910757,2351589,1093,15.7
28910766,2351598,1093,6.36
28910775,2351607,1093,17.0
28910784,2351616,1093,10.8
28910793,2351625,1093,13.5
28910849,2351681,1004,0.15
28910859,2351691,1051,92.95
28910866,2351698,1093,0.0
28910874,2351706,1004,0.0
28910884,2351716,1051,90.395
28910891,2351723,1093,0.0
28910899,2351731,1004,0.65
28910909,2351741,1051,89.255
28910916,2351748,1093,0.0
28910924,2351756,1004,0.17
28910934,2351766,1051,91.145
28910941,2351773,1093,0.0
28910949,2351781,1004,0.25
28910959,2351791,1051,91.035
28910966,2351798,1093,0.0
28910974,2351806,1004,0.23
28910984,2351816,1051,90.8
28910991,2351823,1093,0.0
28910999,2351831,1004,0.12
28911009,2351841,1051,90.295
28911016,2351848,1093,0.0
28911024,2351856,1004,0.19
28911034,2351866,1051,90.755
28911041,2351873,1093,0.0
28911049,2351881,1004,0.43
28911059,2351891,1051,84.12
28911066,2351898,1093,0.0
28911074,2351906,1004,0.28
28911084,2351916,1051,85.5
28911091,2351923,1093,0.0
28911099,2351931,1004,0.12
28911109,2351941,1051,84.46
28911116,2351948,1093,0.0
28911124,2351956,1004,0.0
28911134,2351966,1051,85.6
28911141,2351973,1093,0.0
28911149,2351981,1004,0.17
28911159,2351991,1051,87.31
28911166,2351998,1093,0.0
28911174,2352006,1004,0.24
28911184,2352016,1051,84.625
28911191,2352023,1093,0.0
28911199,2352031,1004,0.26
28911209,2352041,1051,85.995
28911216,2352048,1093,0.0
28911224,2352056,1004,0.0
28911234,2352066,1051,86.79
28911241,2352073,1093,0.0
28911248,2352080,1004,0.18
28911257,2352089,1051,81.195
28911261,2352093,1093,0.0
28911268,2352100,1004,0.0
28911277,2352109,1051,79.4
28911281,2352113,1093,13.2
28911288,2352120,1004,0.31
28911297,2352129,1051,76.93
28911301,2352133,1093,18.7
28911308,2352140,1004,0.16
28911317,2352149,1051,78.375
28911321,2352153,1093,19.0
28911328,2352160,1004,0.22
28911337,2352169,1051,73.615
28911341,2352173,1093,3.34
28911348,2352180,1004,0.11
28911357,2352189,1051,77.33
28911361,2352193,1093,0.0
28911368,2352200,1004,0.19
28911377,2352209,1051,77.36
28911381,2352213,1093,0.0
28911388,2352220,1004,0.14
28911397,2352229,1051,81.335
28911401,2352233,1093,1.755
28911408,2352240,1004,0.16
28911417,2352249,1051,79.04
28911421,2352253,1093,0.0
28911428,2352260,1004,0.32
28911437,2352269,1051,83.095
28911441,2352273,1093,15.7
28911448,2352280,1004,0.21
28911457,2352289,1051,80.41
28911461,2352293,1093,0.0
28911468,2352300,1004,0.24
28911477,2352309,1051,76.92
28911481,2352313,1093,9.67
28911488,2352320,1004,0.25
28911497,2352329,1051,79.24
28911501,2352333,1093,0.0
28911508,2352340,1004,0.26
28911517,2352349,1051,78.565
28911521,2352353,1093,0.0
28911528,2352360,1004,0.16
28911537,2352369,1051,80.23
28911541,2352373,1093,0.0
28911548,2352380,1004,0.26
28911557,2352389,1051,81.52
28911561,2352393,1093,0.0
28911568,2352400,1004,0.21
28911577,2352409,1051,87.48
28911581,2352413,1093,0.0
28911588,2352420,1004,0.27
28911597,2352429,1051,81.525
28911601,2352433,1093,0.0
28911608,2352440,1004,0.18
28911617,2352449,1051,86.215
28911621,2352453,1093,0.0
28911628,2352460,1004,0.22
28911637,2352469,1051,81.075
28911641,2352473,1093,0.0
28911648,2352480,1004,0.26
28911657,2352489,1051,82.88
28911661,2352493,1093,0.0
28911668,2352500,1004,0.37
28911677,2352509,1051,86.51
28911681,2352513,1093,0.0
28911688,2352520,1004,0.37
28911697,2352529,1051,83.925
28911701,2352533,1093,0.0
28911708,2352540,1004,0.57
28911717,2352549,1051,83.94
28911721,2352553,1093,0.0
28911729,2352561,1004,0.24
28911739,2352571,1051,88.295
28911746,2352578,1093,0.0
28911754,2352586,1004,0.17
28911764,2352596,1051,87.335
28911771,2352603,1093,0.0
28911777,2352609,1004,0.23
28911784,2352616,1051,87.875
28911795,2352627,1004,0.12
28911805,2352637,1051,87.34
28911812,2352644,1093,0.0
28911820,2352652,1004,0.19
28911830,2352662,1051,87.65
28911837,2352669,1093,0.0
28911845,2352677,1004,0.17
28911855,2352687,1051,86.83
28911862,2352694,1093,0.0
28911872,2352704,1004,0.18
28911885,2352717,1051,84.55
28911894,2352726,1093,1.45
28911895,2352727,1093,1.4
28911904,2352736,1004,0.0
28911914,2352746,1051,86.95
28911921,2352753,1093,1.18
31222703,2512371,1005,68.7787
31222702,2512371,1003,13.2093
31222545,2512371,1051,9.486
31222547,2512371,1004,6.236
31222533,2512371,1093,0.0
31222707,2512372,1005,69.52465
31222706,2512372,1003,11.92235
31222497,2512372,1004,6.601
31222483,2512372,1093,6.321
31222495,2512372,1051,9.951
31222711,2512373,1005,77.39123
31222710,2512373,1003,8.27277
31222520,2512373,1051,9.414
31222508,2512373,1093,0.0
31222522,2512373,1004,3.586
31222715,2512374,1005,75.01808
31222714,2512374,1003,8.88492
31222445,2512374,1051,12.04
31222447,2512374,1004,2.484
31222433,2512374,1093,0.0
31222719,2512375,1005,77.1618
31222718,2512375,1003,8.3952
31222472,2512375,1004,1.908
31222458,2512375,1093,0.0
31222470,2512375,1051,11.13
31222723,2512376,1005,77.39832
31222722,2512376,1003,8.72168
31222656,2512376,1093,20.33
31222668,2512376,1051,9.899
31222670,2512376,1004,2.45
31222727,2512377,1005,87.312975
31222726,2512377,1003,0.918225
31222681,2512377,1093,13.08
31222693,2512377,1051,10.56
31222695,2512377,1004,0.4938
31222731,2512378,1005,71.13066
31222730,2512378,1003,11.06534
31222620,2512378,1004,3.039
31222606,2512378,1093,0.0
31222618,2512378,1051,12.95
31222735,2512379,1005,74.44623
31222734,2512379,1003,10.02177
31222643,2512379,1051,10.21
31222631,2512379,1093,0.0
31222645,2512379,1004,4.194
31222739,2512380,1005,76.68795
31222738,2512380,1003,7.25305
31222558,2512380,1093,0.0
31222576,2512380,1051,11.47
31222562,2512380,1004,3.306
31222743,2512381,1005,80.31315
31222742,2512381,1003,7.03885
31222582,2512381,1093,0.4625
31222586,2512381,1004,1.033
31222600,2512381,1051,11.19
31220426,2512740,1093,0.0
31220435,2512749,1093,0.0
31220444,2512758,1093,0.0
31220453,2512767,1093,0.0
31220462,2512776,1093,0.0
31220471,2512785,1093,0.0
31220480,2512794,1093,0.0
31220489,2512803,1093,0.0
31220498,2512812,1093,0.0
31220507,2512821,1093,0.0
31220516,2512830,1093,0.0
31220525,2512839,1093,0.0
31220534,2512848,1093,0.0
31220543,2512857,1093,0.0
31220552,2512866,1093,0.0
31220561,2512875,1093,0.0
31220570,2512884,1093,0.0
31220579,2512893,1093,0.0
31220588,2512902,1093,0.0
31220597,2512911,1093,0.0
31220606,2512920,1093,0.0
31220615,2512929,1093,0.0
31220624,2512938,1093,0.0
31220633,2512947,1093,0.0
31220642,2512956,1093,0.0
31220651,2512965,1093,0.0
31220660,2512974,1093,0.0
31220669,2512983,1093,3.62
31220678,2512992,1093,5.89
31220687,2513001,1093,35.3
31220696,2513010,1093,5.76
31220705,2513019,1093,0.0
31220714,2513028,1093,0.0
31220723,2513037,1093,0.0
31220732,2513046,1093,0.0
31220741,2513055,1093,0.0
31220750,2513064,1093,0.0
31220759,2513073,1093,0.0
31220768,2513082,1093,0.0
31220777,2513091,1093,0.0
31220786,2513100,1093,0.0
31220795,2513109,1093,0.0
31220804,2513118,1093,0.0
31220813,2513127,1093,0.0
31220822,2513136,1093,0.0
31220831,2513145,1093,0.0
31220840,2513154,1093,3.7
31220849,2513163,1093,0.0
31220858,2513172,1093,0.0
31220867,2513181,1093,0.0
31220876,2513190,1093,0.0
31220885,2513199,1093,0.0
31220894,2513208,1093,0.0
31220903,2513217,1093,0.0
31220912,2513226,1093,0.0
31220921,2513235,1093,0.0
31220930,2513244,1093,0.0
31220939,2513253,1093,0.0
31220948,2513262,1093,0.0
31220957,2513271,1093,0.0
31220966,2513280,1093,0.0
31220975,2513289,1093,0.0
31220984,2513298,1093,0.0
31220993,2513307,1093,0.0
31221002,2513316,1093,0.0
31221011,2513325,1093,0.0
31221020,2513334,1093,0.0
31221029,2513343,1093,0.0
31221038,2513352,1093,0.0
31221047,2513361,1093,0.0
31221056,2513370,1093,0.0
31221065,2513379,1093,0.0
31221074,2513388,1093,6.49
31221083,2513397,1093,2.94
31221092,2513406,1093,18.8
31221101,2513415,1093,46.7
31221110,2513424,1093,0.0
31221119,2513433,1093,38.5
31221128,2513442,1093,8.69
31221137,2513451,1093,40.5
31221146,2513460,1093,51.1
31221155,2513469,1093,8.4
31221164,2513478,1093,0.0
31221173,2513487,1093,37.0
31221182,2513496,1093,0.0
31221191,2513505,1093,0.0
31221200,2513514,1093,8.17
31221209,2513523,1093,0.0
31221901,2514215,1051,8.99
31221902,2514216,1051,9.05
31221903,2514217,1051,9.4
31221904,2514218,1051,8.8
31221905,2514219,1051,9.9
31221906,2514220,1051,12.6
31221907,2514221,1051,8.71
31221908,2514222,1051,8.44
31221909,2514223,1051,11.5
31221910,2514224,1051,13.07
31221911,2514225,1051,14.45
31221912,2514226,1051,13.73
31221913,2514227,1051,13.01
31221914,2514228,1051,13.72
31221915,2514229,1051,13.37
31221916,2514230,1051,10.77
31221917,2514231,1051,8.97
31221918,2514232,1051,9.49
31221919,2514233,1051,9.6
31221920,2514234,1051,9.13
31221921,2514235,1051,9.21
31221922,2514236,1051,12.33
31221923,2514237,1051,11.89
31221924,2514238,1051,11.03
31221925,2514239,1051,9.74
31221926,2514240,1051,10.88
31221927,2514241,1051,9.63
31221928,2514242,1051,10.48
31221929,2514243,1051,12.6
31221930,2514244,1051,6.81
31221931,2514245,1051,10.61
31221932,2514246,1051,8.86
31221933,2514247,1051,10.79
31221934,2514248,1051,11.8
31221935,2514249,1051,11.58
31221936,2514250,1051,11.83
31221937,2514251,1051,11.62
31221938,2514252,1051,11.49
31221939,2514253,1051,11.5
31221940,2514254,1051,11.18
31221941,2514255,1051,11.32
31221942,2514256,1051,12.16
31221943,2514257,1051,10.59
31221944,2514258,1051,11.35
31221945,2514259,1051,11.34
31221946,2514260,1051,10.28
31221947,2514261,1051,10.48
31221948,2514262,1051,11.98
31221949,2514263,1051,10.86
31221950,2514264,1051,11.17
31221951,2514265,1051,8.05
31221952,2514266,1051,8.95
31221953,2514267,1051,9.55
31221954,2514268,1051,9.08
31221955,2514269,1051,6.85
31221956,2514270,1051,10.8
31221957,2514271,1051,12.35
31221958,2514272,1051,11.96
31221959,2514273,1051,12.22
31221960,2514274,1051,11.03
31221961,2514275,1051,11.53
31221962,2514276,1051,11.0
31221963,2514277,1051,12.69
31221964,2514278,1051,13.57
31221965,2514279,1051,11.7
31221966,2514280,1051,11.47
31221967,2514281,1051,11.83
31221968,2514282,1051,11.21
31221969,2514283,1051,10.64
31221970,2514284,1051,11.09
31221971,2514285,1051,9.72
31221972,2514286,1051,11.36
31221973,2514287,1051,10.98
31221974,2514288,1051,9.99
31221975,2514289,1051,10.01
31221976,2514290,1051,8.73
31221977,2514291,1051,12.26
31221978,2514292,1051,7.55
31221979,2514293,1051,12.02
31221980,2514294,1051,7.65
31221981,2514295,1051,14.89
31221982,2514296,1051,6.5
31221983,2514297,1051,9.75
31221984,2514298,1051,12.46
31221985,2514299,1051,8.95
31221986,2514300,1051,9.82
31221987,2514301,1051,11.88
31221988,2514302,1051,10.19
31221990,2514304,1004,3.17
31221993,2514307,1004,6.94
31221996,2514310,1004,6.01
31221999,2514313,1004,7.25
31222002,2514316,1004,6.88
31222005,2514319,1004,6.65
31222008,2514322,1004,6.45
31222011,2514325,1004,6.54
31222014,2514328,1004,3.21
31222017,2514331,1004,3.3
31222020,2514334,1004,2.8
31222023,2514337,1004,3.03
31222026,2514340,1004,2.74
31222029,2514343,1004,3.13
31222032,2514346,1004,3.05
31222035,2514349,1004,3.05
31222038,2514352,1004,4.67
31222041,2514355,1004,4.37
31222044,2514358,1004,5.1
31222047,2514361,1004,5.16
31222050,2514364,1004,4.66
31222053,2514367,1004,2.17
31222056,2514370,1004,2.42
31222059,2514373,1004,5.0
31222062,2514376,1004,6.45
31222065,2514379,1004,6.55
31222068,2514382,1004,6.23
31222071,2514385,1004,6.43
31222074,2514388,1004,7.74
31222077,2514391,1004,6.79
31222080,2514394,1004,6.3
31222083,2514397,1004,6.32
31222086,2514400,1004,2.62
31222089,2514403,1004,3.58
31222092,2514406,1004,3.67
31222095,2514409,1004,3.4
31222098,2514412,1004,2.57
31222101,2514415,1004,3.32
31222104,2514418,1004,3.56
31222107,2514421,1004,3.73
31222110,2514424,1004,0.975
31222113,2514427,1004,0.85
31222116,2514430,1004,0.84
31222119,2514433,1004,1.21
31222122,2514436,1004,1.13
31222125,2514439,1004,1.45
31222128,2514442,1004,0.72
31222131,2514445,1004,1.09
31222134,2514448,1004,4.37
31222137,2514451,1004,2.04
31222140,2514454,1004,3.76
31222143,2514457,1004,3.36
31222146,2514460,1004,3.72
31222149,2514463,1004,3.9
31222152,2514466,1004,4.33
31222155,2514469,1004,3.21
31222158,2514472,1004,2.0
31222161,2514475,1004,2.89
31222164,2514478,1004,1.5
31222167,2514481,1004,3.68
31222170,2514484,1004,2.73
31222173,2514487,1004,2.53
31222176,2514490,1004,1.57
31222179,2514493,1004,2.97
31222182,2514496,1004,2.32
31222185,2514499,1004,1.66
31222188,2514502,1004,1.21
31222191,2514505,1004,1.8
31222194,2514508,1004,2.43
31222197,2514511,1004,2.52
31222200,2514514,1004,2.12
31222203,2514517,1004,1.2
31222206,2514520,1004,1.86
31222209,2514523,1004,2.95
31222212,2514526,1004,1.98
31222215,2514529,1004,2.76
31222218,2514532,1004,1.75
31222221,2514535,1004,1.98
31222224,2514538,1004,2.93
31222227,2514541,1004,3.39
31222230,2514544,1004,0.34
31222233,2514547,1004,0.77
31222236,2514550,1004,0.53
31222239,2514553,1004,0.33
31222242,2514556,1004,0.85
31222245,2514559,1004,0.44
31222248,2514562,1004,0.32
31222251,2514565,1004,0.37
31223304,2514743,1051,69.0
31223297,2514743,1093,61.64
31223301,2514743,1004,12.85
31223362,2514743,1003,18.15625
31223363,2514743,1005,0.0
31223346,2514744,1051,62.82
31223339,2514744,1093,54.94
31223343,2514744,1004,19.44
31223366,2514744,1003,17.53125
31223367,2514744,1005,0.0
31223353,2514745,1093,53.63
31223360,2514745,1051,63.87
31223357,2514745,1004,17.49
31223370,2514745,1003,17.80625
31223371,2514745,1005,0.0
31223311,2514746,1093,62.95
31223318,2514746,1051,74.72
31223315,2514746,1004,7.161
31223374,2514746,1003,17.9125
31223375,2514746,1005,0.0
31223325,2514747,1093,80.18
31223329,2514747,1004,9.591
31223332,2514747,1051,72.89
31223378,2514747,1003,17.34375
31223379,2514747,1005,0.0
31222790,2514871,1093,56.2
31222799,2514880,1093,55.4
31222808,2514889,1093,64.8
31222817,2514898,1093,64.7
31222826,2514907,1093,60.0
31222835,2514916,1093,61.4
31222844,2514925,1093,61.7
31222853,2514934,1093,68.9
31222862,2514943,1093,55.6
31222871,2514952,1093,51.4
31222880,2514961,1093,55.4
31222889,2514970,1093,56.2
31222898,2514979,1093,51.3
31222907,2514988,1093,56.7
31222916,2514997,1093,54.9
31222925,2515006,1093,58.0
31222934,2515015,1093,54.5
31222943,2515024,1093,49.3
31222952,2515033,1093,55.9
31222961,2515042,1093,42.1
31222970,2515051,1093,62.9
31222979,2515060,1093,62.7
31222988,2515069,1093,48.0
31222997,2515078,1093,48.5
31223006,2515087,1093,56.4
31223015,2515096,1093,62.5
31223024,2515105,1093,37.6
31223033,2515114,1093,53.7
31223042,2515123,1093,54.2
31223051,2515132,1093,96.1
31223060,2515141,1093,94.6
31223069,2515150,1093,78.7
31223078,2515159,1093,79.4
31223087,2515168,1093,94.6
31223096,2515177,1093,69.4
31223105,2515186,1093,88.1
31223114,2515195,1093,71.8
31223123,2515204,1093,82.0
31223132,2515213,1093,77.4
31223137,2515218,1004,10.95
31223140,2515221,1004,11.29
31223143,2515224,1004,10.92
31223146,2515227,1004,14.2
31223149,2515230,1004,13.9
31223152,2515233,1004,13.93
31223155,2515236,1004,14.75
31223158,2515239,1004,12.84
31223161,2515242,1004,18.61
31223164,2515245,1004,26.46
31223167,2515248,1004,17.09
31223170,2515251,1004,20.6
31223173,2515254,1004,16.5
31223176,2515257,1004,15.37
31223179,2515260,1004,24.04
31223182,2515263,1004,16.81
31223185,2515266,1004,23.18
31223188,2515269,1004,20.05
31223191,2515272,1004,11.91
31223194,2515275,1004,8.67
31223197,2515278,1004,15.64
31223200,2515281,1004,17.54
31223203,2515284,1004,25.43
31223206,2515287,1004,2.12
31223209,2515290,1004,8.41
31223212,2515293,1004,11.02
31223215,2515296,1004,3.2
31223218,2515299,1004,9.7
31223221,2515302,1004,7.25
31223224,2515305,1004,6.46
31223227,2515308,1004,9.13
31223230,2515311,1004,7.78
31223233,2515314,1004,8.24
31223236,2515317,1004,14.58
31223239,2515320,1004,11.47
31223242,2515323,1004,9.71
31223245,2515326,1004,9.24
31223248,2515329,1004,7.75
31223251,2515332,1004,7.96
31223253,2515334,1051,71.4
31223254,2515335,1051,70.47
31223255,2515336,1051,70.19
31223256,2515337,1051,67.4
31223257,2515338,1051,67.55
31223258,2515339,1051,67.95
31223259,2515340,1051,67.6
31223260,2515341,1051,69.45
31223261,2515342,1051,64.09
31223262,2515343,1051,56.33
31223263,2515344,1051,64.86
31223264,2515345,1051,62.66
31223265,2515346,1051,65.93
31223266,2515347,1051,65.77
31223267,2515348,1051,58.16
31223268,2515349,1051,64.77
31223269,2515350,1051,59.2
31223270,2515351,1051,61.46
31223271,2515352,1051,68.34
31223272,2515353,1051,69.78
31223273,2515354,1051,65.68
31223274,2515355,1051,64.47
31223275,2515356,1051,58.19
31223276,2515357,1051,76.06
31223277,2515358,1051,74.54
31223278,2515359,1051,72.33
31223279,2515360,1051,74.56
31223280,2515361,1051,73.87
31223281,2515362,1051,75.57
31223282,2515363,1051,75.77
31223283,2515364,1051,75.02
31223284,2515365,1051,74.6
31223285,2515366,1051,74.16
31223286,2515367,1051,68.74
31223287,2515368,1051,71.6
31223288,2515369,1051,72.52
31223289,2515370,1051,73.38
31223290,2515371,1051,73.9
31223291,2515372,1051,74.25
31224730,2515373,1093,0.0
31224734,2515373,1004,57.43
31224739,2515373,1051,2.265
31224741,2515373,1003,15.03684
31224742,2515373,1005,21.64216
31224709,2515374,1051,4.811
31224704,2515374,1004,38.86
31224700,2515374,1093,4.759
31224745,2515374,1003,17.4423
31224746,2515374,1005,36.2887
31224724,2515375,1051,4.309
31224719,2515375,1004,53.49
31224715,2515375,1093,0.0
31224749,2515375,1003,13.4938
31224750,2515375,1005,26.5012
31224673,2515376,1004,43.28
31224678,2515376,1051,4.816
31224669,2515376,1093,1.493
31224753,2515376,1003,23.205
31224754,2515376,1005,26.498
31224689,2515377,1004,4.636
31224684,2515377,1093,0.0
31224694,2515377,1051,7.326
31224757,2515377,1003,5.28675
31224758,2515377,1005,80.45025
31224648,2515378,1051,1.829
31224643,2515378,1004,64.93
31224639,2515378,1093,0.0
31224761,2515378,1003,7.7857
31224762,2515378,1005,24.0943
31224654,2515379,1093,0.0
31224658,2515379,1004,45.02
31224663,2515379,1051,3.95
31224765,2515379,1003,20.5057
31224766,2515379,1005,27.6943
31224618,2515380,1051,6.621
31224609,2515380,1093,0.0
31224613,2515380,1004,40.03
31224769,2515380,1003,29.9079
31224770,2515380,1005,18.6751
31224624,2515381,1093,0.0
31224628,2515381,1004,48.44
31224633,2515381,1051,4.873
31224773,2515381,1003,18.8733
31224774,2515381,1005,24.5007
31224603,2515382,1051,4.69
31224598,2515382,1004,15.28
31224594,2515382,1093,46.94
31224777,2515382,1003,16.1385
31224778,2515382,1005,58.9025
31223463,2515625,1004,53.73
31223466,2515628,1004,58.68
31223469,2515631,1004,58.18
31223472,2515634,1004,58.08
31223475,2515637,1004,59.5
31223478,2515640,1004,59.22
31223481,2515643,1004,54.93
31223484,2515646,1004,57.13
31223487,2515649,1004,38.02
31223490,2515652,1004,38.67
31223493,2515655,1004,40.45
31223496,2515658,1004,38.52
31223499,2515661,1004,36.87
31223502,2515664,1004,42.17
31223505,2515667,1004,39.76
31223508,2515670,1004,36.39
31223511,2515673,1004,40.23
31223514,2515676,1004,38.52
31223517,2515679,1004,40.41
31223520,2515682,1004,39.75
31223523,2515685,1004,38.92
31223526,2515688,1004,41.96
31223529,2515691,1004,39.94
31223532,2515694,1004,40.54
31223535,2515697,1004,55.4
31223538,2515700,1004,54.12
31223541,2515703,1004,52.67
31223544,2515706,1004,45.35
31223547,2515709,1004,56.08
31223550,2515712,1004,53.94
31223553,2515715,1004,52.86
31223556,2515718,1004,57.5
31223559,2515721,1004,61.95
31223562,2515724,1004,70.37
31223565,2515727,1004,65.07
31223568,2515730,1004,67.23
31223571,2515733,1004,68.12
31223574,2515736,1004,59.66
31223577,2515739,1004,62.75
31223580,2515742,1004,64.31
31223583,2515745,1004,43.93
31223586,2515748,1004,45.03
31223589,2515751,1004,43.98
31223592,2515754,1004,44.51
31223595,2515757,1004,44.59
31223598,2515760,1004,48.92
31223601,2515763,1004,47.75
31223604,2515766,1004,41.44
